"Gene_Name","Gene_ID","Protein_ID","mRNA_ID","Start","End","Exon_Intron","Orientation","UTR_CDS","Length"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10265581","10265732","exon","-","CDS","152"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10265733","10266528","intron","-","-","796"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10266529","10266621","exon","-","CDS","93"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10266622","10267066","intron","-","-","445"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10267067","10267185","exon","-","CDS","119"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10267186","10270333","intron","-","-","3148"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10270334","10270443","exon","-","CDS","110"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10270444","10270517","intron","-","-","74"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10270518","10270598","exon","-","CDS","81"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10270599","10270693","intron","-","-","95"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10270694","10270739","exon","-","CDS","46"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10270740","10271059","intron","-","-","320"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10271060","10271094","exon","-","CDS","35"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10271095","10273342","intron","-","-","2248"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10273343","10273424","exon","-","CDS","82"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10273425","10274001","intron","-","-","577"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10274002","10274036","exon","-","CDS","35"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10274037","10277273","intron","-","-","3237"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10277274","10277361","exon","-","CDS","88"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10277362","10279005","intron","-","-","1644"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10279006","10279040","exon","-","CDS","35"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10279041","10283765","intron","-","-","4725"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10283766","10283850","exon","-","CDS","85"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10283851","10284546","intron","-","-","696"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10284547","10284581","exon","-","CDS","35"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10284582","10286215","intron","-","-","1634"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10286216","10286294","exon","-","CDS","79"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10286295","10287967","intron","-","-","1673"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10287968","10288043","exon","-","CDS","76"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10288044","10290862","intron","-","-","2819"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10290863","10290910","exon","-","CDS","48"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10290911","10291025","intron","-","-","115"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10291026","10291245","exon","-","CDS","220"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10291246","10291453","intron","-","-","208"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10291454","10291561","exon","-","CDS","108"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10291562","10292716","intron","-","-","1155"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10292717","10292753","exon","-","CDS","37"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10292754","10305495","intron","-","-","12742"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10305496","10305575","exon","-","CDS","80"
"DNMT1","1786","NP_001124295.1","NM_001130823.1","10305576","10305755","exon","-","UTR","180"
"DPP6","1804","NP_001034439.1","NM_001039350.1","153584419","153584768","exon","+","UTR","350"
"DPP6","1804","NP_001034439.1","NM_001039350.1","153584769","153584819","exon","+","CDS","51"
"DPP6","1804","NP_001034439.1","NM_001039350.1","153584820","154143298","intron","+","-","558479"
"DPP6","1804","NP_001034439.1","NM_001039350.1","154143299","154143413","exon","+","CDS","115"
"DPP6","1804","NP_001034439.1","NM_001039350.1","154143414","154172023","intron","+","-","28610"
"DPP6","1804","NP_001034439.1","NM_001039350.1","154172024","154172122","exon","+","CDS","99"
"DPP6","1804","NP_001034439.1","NM_001039350.1","154172123","154237616","intron","+","-","65494"
"DPP6","1804","NP_001034439.1","NM_001039350.1","154237617","154237711","exon","+","CDS","95"
"DPP6","1804","NP_001034439.1","NM_001039350.1","154237712","154263926","intron","+","-","26215"
"DPP6","1804","NP_001034439.1","NM_001039350.1","154263927","154264035","exon","+","CDS","109"
"DPP6","1804","NP_001927.3","NM_001936.3","154002347","154002579","exon","+","UTR","233"
"DPP6","1804","NP_001927.3","NM_001936.3","154002580","154002636","exon","+","CDS","57"
"DPP6","1804","NP_001927.3","NM_001936.3","154002637","154143298","intron","+","-","140662"
"DPP6","1804","NP_001927.3","NM_001936.3","154143299","154143413","exon","+","CDS","115"
"DPP6","1804","NP_001927.3","NM_001936.3","154143414","154172023","intron","+","-","28610"
"DPP6","1804","NP_001927.3","NM_001936.3","154172024","154172122","exon","+","CDS","99"
"DPP6","1804","NP_001927.3","NM_001936.3","154172123","154237616","intron","+","-","65494"
"DPP6","1804","NP_001927.3","NM_001936.3","154237617","154237711","exon","+","CDS","95"
"DPP6","1804","NP_001927.3","NM_001936.3","154237712","154263926","intron","+","-","26215"
"DPP6","1804","NP_001927.3","NM_001936.3","154263927","154264035","exon","+","CDS","109"
"DPP6","1804","NP_570629.2","NM_130797.2","154429531","154429583","exon","+","CDS","53"
"DPP6","1804","NP_570629.2","NM_130797.2","154429584","154461069","intron","+","-","31486"
"DPP6","1804","NP_570629.2","NM_130797.2","154461070","154461151","exon","+","CDS","82"
"DPP6","1804","NP_570629.2","NM_130797.2","154461152","154519476","intron","+","-","58325"
"DPP6","1804","NP_570629.2","NM_130797.2","154519477","154519597","exon","+","CDS","121"
"DPP6","1804","NP_570629.2","NM_130797.2","154519598","154561126","intron","+","-","41529"
"DPP6","1804","NP_570629.2","NM_130797.2","154561127","154561281","exon","+","CDS","155"
"DPP6","1804","NP_570629.2","NM_130797.2","154561282","154564554","intron","+","-","3273"
"DPP6","1804","NP_570629.2","NM_130797.2","154564555","154564652","exon","+","CDS","98"
"DPP6","1804","NP_570629.2","NM_130797.2","154564653","154585788","intron","+","-","21136"
"DPP6","1804","NP_570629.2","NM_130797.2","154585789","154585912","exon","+","CDS","124"
"DPP6","1804","NP_570629.2","NM_130797.2","154585913","154587554","intron","+","-","1642"
"DPP6","1804","NP_570629.2","NM_130797.2","154587555","154587593","exon","+","CDS","39"
"DPP6","1804","NP_570629.2","NM_130797.2","154587594","154593064","intron","+","-","5471"
"DPP6","1804","NP_570629.2","NM_130797.2","154593065","154593172","exon","+","CDS","108"
"DPP6","1804","NP_570629.2","NM_130797.2","154593173","154595573","intron","+","-","2401"
"DPP6","1804","NP_570629.2","NM_130797.2","154595574","154595665","exon","+","CDS","92"
"DPP6","1804","NP_570629.2","NM_130797.2","154595666","154596626","intron","+","-","961"
"DPP6","1804","NP_570629.2","NM_130797.2","154596627","154596674","exon","+","CDS","48"
"DPP6","1804","NP_570629.2","NM_130797.2","154596675","154598703","intron","+","-","2029"
"DPP6","1804","NP_570629.2","NM_130797.2","154598704","154598822","exon","+","CDS","119"
"DPP6","1804","NP_570629.2","NM_130797.2","154598823","154645489","intron","+","-","46667"
"DPP6","1804","NP_570629.2","NM_130797.2","154645490","154645537","exon","+","CDS","48"
"DPP6","1804","NP_570629.2","NM_130797.2","154645538","154659704","intron","+","-","14167"
"DPP6","1804","NP_570629.2","NM_130797.2","154659705","154659803","exon","+","CDS","99"
"DPP6","1804","NP_570629.2","NM_130797.2","154659804","154664333","intron","+","-","4530"
"DPP6","1804","NP_570629.2","NM_130797.2","154664334","154664403","exon","+","CDS","70"
"DPP6","1804","NP_570629.2","NM_130797.2","154664404","154667615","intron","+","-","3212"
"DPP6","1804","NP_570629.2","NM_130797.2","154667616","154667810","exon","+","CDS","195"
"DPP6","1804","NP_570629.2","NM_130797.2","154667811","154672597","intron","+","-","4787"
"DPP6","1804","NP_570629.2","NM_130797.2","154672598","154672652","exon","+","CDS","55"
"DPP6","1804","NP_570629.2","NM_130797.2","154672653","154677342","intron","+","-","4690"
"DPP6","1804","NP_570629.2","NM_130797.2","154677343","154677454","exon","+","CDS","112"
"DPP6","1804","NP_570629.2","NM_130797.2","154677455","154679385","intron","+","-","1931"
"DPP6","1804","NP_570629.2","NM_130797.2","154679386","154679444","exon","+","CDS","59"
"DPP6","1804","NP_570629.2","NM_130797.2","154679445","154680981","intron","+","-","1537"
"DPP6","1804","NP_570629.2","NM_130797.2","154680982","154681054","exon","+","CDS","73"
"DPP6","1804","NP_570629.2","NM_130797.2","154681055","154681166","intron","+","-","112"
"DPP6","1804","NP_570629.2","NM_130797.2","154681167","154681240","exon","+","CDS","74"
"DPP6","1804","NP_570629.2","NM_130797.2","154681241","154684043","intron","+","-","2803"
"DPP6","1804","NP_570629.2","NM_130797.2","154684044","154684190","exon","+","CDS","147"
"DPP6","1804","NP_570629.2","NM_130797.2","154684191","154685995","exon","+","UTR","1805"
"ECM2","1842","NP_001384.1","NM_001393.3","95257599","95258596","exon","-","UTR","998"
"ECM2","1842","NP_001384.1","NM_001393.3","95258597","95258765","exon","-","CDS","169"
"ECM2","1842","NP_001384.1","NM_001393.3","95258766","95263008","intron","-","-","4243"
"ECM2","1842","NP_001384.1","NM_001393.3","95263009","95263335","exon","-","CDS","327"
"ECM2","1842","NP_001384.1","NM_001393.3","95263336","95264794","intron","-","-","1459"
"ECM2","1842","NP_001384.1","NM_001393.3","95264795","95264934","exon","-","CDS","140"
"ECM2","1842","NP_001384.1","NM_001393.3","95264935","95267814","intron","-","-","2880"
"ECM2","1842","NP_001384.1","NM_001393.3","95267815","95267972","exon","-","CDS","158"
"ECM2","1842","NP_001384.1","NM_001393.3","95267973","95272180","intron","-","-","4208"
"ECM2","1842","NP_001384.1","NM_001393.3","95272181","95272316","exon","-","CDS","136"
"ECM2","1842","NP_001384.1","NM_001393.3","95272317","95274292","intron","-","-","1976"
"ECM2","1842","NP_001384.1","NM_001393.3","95274293","95274408","exon","-","CDS","116"
"ECM2","1842","NP_001384.1","NM_001393.3","95274409","95276912","intron","-","-","2504"
"ECM2","1842","NP_001384.1","NM_001393.3","95276913","95277485","exon","-","CDS","573"
"ECM2","1842","NP_001384.1","NM_001393.3","95277486","95279968","intron","-","-","2483"
"ECM2","1842","NP_001384.1","NM_001393.3","95279969","95280157","exon","-","CDS","189"
"ECM2","1842","NP_001384.1","NM_001393.3","95280158","95284856","intron","-","-","4699"
"ECM2","1842","NP_001384.1","NM_001393.3","95284857","95285148","exon","-","CDS","292"
"ECM2","1842","NP_001384.1","NM_001393.3","95285149","95285175","exon","-","UTR","27"
"ECM2","1842","NP_001384.1","NM_001393.3","95285176","95298214","intron","-","-","13039"
"ECM2","1842","NP_001384.1","NM_001393.3","95298215","95298252","exon","-","UTR","38"
"ECM2","1842","NP_001184224.1","NM_001197295.1","0","0","-","-","-","0"
"ECM2","1842","NP_001184225.1","NM_001197296.1","0","0","-","-","-","0"
"EDNRB","1910","NP_000106.1","NM_000115.3","78469616","78472334","exon","-","UTR","2719"
"EDNRB","1910","NP_000106.1","NM_000115.3","78472335","78472469","exon","-","CDS","135"
"EDNRB","1910","NP_000106.1","NM_000115.3","78472470","78473993","intron","-","-","1524"
"EDNRB","1910","NP_000106.1","NM_000115.3","78473994","78474102","exon","-","CDS","109"
"EDNRB","1910","NP_000106.1","NM_000115.3","78474103","78474655","intron","-","-","553"
"EDNRB","1910","NP_000106.1","NM_000115.3","78474656","78474789","exon","-","CDS","134"
"EDNRB","1910","NP_000106.1","NM_000115.3","78474790","78475192","intron","-","-","403"
"EDNRB","1910","NP_000106.1","NM_000115.3","78475193","78475342","exon","-","CDS","150"
"EDNRB","1910","NP_000106.1","NM_000115.3","78475343","78477290","intron","-","-","1948"
"EDNRB","1910","NP_000106.1","NM_000115.3","78477291","78477495","exon","-","CDS","205"
"EDNRB","1910","NP_000106.1","NM_000115.3","78477496","78477629","intron","-","-","134"
"EDNRB","1910","NP_000106.1","NM_000115.3","78477630","78477742","exon","-","CDS","113"
"EDNRB","1910","NP_000106.1","NM_000115.3","78477743","78492225","intron","-","-","14483"
"EDNRB","1910","NP_000106.1","NM_000115.3","78492226","78492708","exon","-","CDS","483"
"EDNRB","1910","NP_000106.1","NM_000115.3","78492709","78492763","exon","-","UTR","55"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78469616","78472334","exon","-","UTR","2719"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78472335","78472469","exon","-","CDS","135"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78472470","78473993","intron","-","-","1524"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78473994","78474102","exon","-","CDS","109"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78474103","78474655","intron","-","-","553"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78474656","78474789","exon","-","CDS","134"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78474790","78475192","intron","-","-","403"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78475193","78475342","exon","-","CDS","150"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78475343","78477290","intron","-","-","1948"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78477291","78477495","exon","-","CDS","205"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78477496","78477629","intron","-","-","134"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78477630","78477742","exon","-","CDS","113"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78477743","78492225","intron","-","-","14483"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78492226","78492708","exon","-","CDS","483"
"EDNRB","1910","NP_001116131.1","NM_001122659.2","78492709","78492966","exon","-","UTR","258"
"EDNRB","1910","NP_001188326.1","NM_001201397.1","0","0","-","-","-","0"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56093102","56094207","exon","-","UTR","1106"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56094208","56094369","exon","-","CDS","162"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56094370","56097854","intron","-","-","3485"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56097855","56098050","exon","-","CDS","196"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56098051","56098134","intron","-","-","84"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56098135","56098258","exon","-","CDS","124"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56098259","56102080","intron","-","-","3822"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56102081","56102200","exon","-","CDS","120"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56102201","56103757","intron","-","-","1557"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56103758","56103877","exon","-","CDS","120"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56103878","56104880","intron","-","-","1003"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56104881","56105000","exon","-","CDS","120"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56105001","56108746","intron","-","-","3746"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56108747","56108869","exon","-","CDS","123"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56108870","56144799","intron","-","-","35930"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56144800","56145186","exon","-","CDS","387"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56145187","56145353","intron","-","-","167"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56145354","56145402","exon","-","CDS","49"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56145403","56149494","intron","-","-","4092"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56149495","56149575","exon","-","CDS","81"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56149576","56149582","exon","-","UTR","7"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56149583","56150033","intron","-","-","451"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56150034","56150074","exon","-","UTR","41"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56150075","56150845","intron","-","-","771"
"EFEMP1","2202","NP_001034437.1","NM_001039348.2","56150846","56150932","exon","-","UTR","87"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56093102","56094207","exon","-","UTR","1106"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56094208","56094369","exon","-","CDS","162"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56094370","56097854","intron","-","-","3485"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56097855","56098050","exon","-","CDS","196"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56098051","56098134","intron","-","-","84"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56098135","56098258","exon","-","CDS","124"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56098259","56102080","intron","-","-","3822"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56102081","56102200","exon","-","CDS","120"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56102201","56103757","intron","-","-","1557"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56103758","56103877","exon","-","CDS","120"
"EFEMP1","2202","NP_001034438.1","NM_001039349.2","56103878","56104880","intron","-","-","1003"
