"Gene_Name","Gene_ID","Homologene_ID","Species_Name","Hgene_Name","mRNA_ID","Protein_ID","Identity_Protein","Identity_DNA"
"EFNB2","1948","3019","M.musculus","Efnb2","NM_010111.3","NP_034241.2","97.00","93.00"
"EFNB2","1948","3019","R.norvegicus","Efnb2","XM_225050.4","XP_225050.4","93.90","91.20"
"EFNB2","1948","3019","G.gallus","EFNB2","NM_204824.1","NP_990155.1","90.00","83.30"
"EFNB2","1948","3019","D.rerio","efnb2a","NM_131023.1","NP_571098.1","66.40","66.10"
"EFNB2","1948","3019","C.elegans","efn-2","NM_069554.4","NP_501955.2","44.60","51.80"
"EFS","10278","4284","H.sapiens","EFS","NM_005864.2","NP_005855.1","0.00","0.00"
"EFS","10278","4284","P.troglodytes","EFS","XM_509854.2","XP_509854.2","99.50","99.30"
"EFS","10278","4284","C.lupus","EFS","XM_537374.2","XP_537374.2","87.70","87.50"
"EFS","10278","4284","B.taurus","EFS","NM_001098910.1","NP_001092380.1","86.50","86.90"
"EFS","10278","4284","M.musculus","Efs","NM_010112.3","NP_034242.2","80.90","81.10"
"EFS","10278","4284","R.norvegicus","Efs","XM_237944.4","XP_237944.3","81.40","81.80"
"EGF","1950","1483","H.sapiens","EGF","NM_001963.4","NP_001954.2","0.00","0.00"
"EGF","1950","1483","P.troglodytes","EGF","XM_517395.2","XP_517395.2","98.60","99.10"
"EGF","1950","1483","C.lupus","EGF","NM_001003094.1","NP_001003094.1","79.40","85.80"
"EGF","1950","1483","M.musculus","Egf","NM_010113.2","NP_034243.1","67.70","76.90"
"EGF","1950","1483","R.norvegicus","Egf","NM_012842.1","NP_036974.1","67.70","76.60"
"EGF","1950","1483","G.gallus","EGF","NM_001001292.1","NP_001001292.1","55.30","65.40"
"EGF","1950","1483","D.rerio","egf","NM_205731.1","NP_991294.1","44.10","53.80"
"EGFL6","25975","9166","H.sapiens","EGFL6","NM_015507.3","NP_056322.2","0.00","0.00"
"EGFL6","25975","9166","P.troglodytes","EGFL6","XM_528894.2","XP_528894.1","99.50","99.60"
"EGFL6","25975","9166","C.lupus","EGFL6","XM_548865.2","XP_548865.2","83.20","86.10"
"EGFL6","25975","9166","M.musculus","Egfl6","NM_019397.2","NP_062270.1","78.60","83.40"
"EGFL6","25975","9166","R.norvegicus","Egfl6","XM_228918.4","XP_228918.3","80.60","83.50"
"EGFL6","25975","9166","G.gallus","EGFL6","XM_416835.2","XP_416835.2","61.40","69.30"
"EGFL6","25975","9166","D.rerio","egfl6","NM_001002457.1","NP_001002457.1","48.20","56.50"
"EGFR","1956","74545","H.sapiens","EGFR","NM_005228.3","NP_005219.2","0.00","0.00"
"EGFR","1956","74545","P.troglodytes","EGFR","XM_001156495.1","XP_001156495.1","98.70","98.60"
"EGFR","1956","74545","C.lupus","EGFR","XM_533073.2","XP_533073.2","90.90","86.80"
"EGFR","1956","74545","B.taurus","EGFR","XM_592211.4","XP_592211.3","88.30","85.70"
"EGFR","1956","74545","M.musculus","Egfr","NM_207655.2","NP_997538.1","90.60","85.10"
"EGFR","1956","74545","R.norvegicus","Egfr","NM_031507.1","NP_113695.1","90.60","84.90"
"EGFR","1956","74545","D.rerio","egfra","NM_194424.1","NP_919405.1","65.70","65.20"
"EHD2","30846","22825","H.sapiens","EHD2","NM_014601.3","NP_055416.2","0.00","0.00"
"EHD2","30846","22825","P.troglodytes","EHD2","XM_001169733.1","XP_001169733.1","99.60","99.40"
"EHD2","30846","22825","C.lupus","EHD2","XM_541532.2","XP_541532.2","99.30","92.90"
"EHD2","30846","22825","B.taurus","EHD2","NM_001046431.1","NP_001039896.1","98.70","92.40"
"EHD2","30846","22825","M.musculus","Ehd2","NM_153068.3","NP_694708.2","96.70","87.50"
"EHD2","30846","22825","R.norvegicus","Ehd2","NM_001024897.1","NP_001020068.1","97.10","87.80"
"EHD2","30846","22825","D.rerio","ehd2","NM_200063.1","NP_956357.1","82.90","75.00"
"EIF4EBP1","1978","3021","H.sapiens","EIF4EBP1","NM_004095.3","NP_004086.1","0.00","0.00"
"EIF4EBP1","1978","3021","P.troglodytes","EIF4EBP1","XM_531121.2","XP_531121.2","100.00","99.40"
"EIF4EBP1","1978","3021","C.lupus","EIF4EBP1","XM_549448.2","XP_549448.2","94.90","92.90"
"EIF4EBP1","1978","3021","B.taurus","EIF4EBP1","NM_001077893.1","NP_001071361.1","92.40","89.80"
"EIF4EBP1","1978","3021","M.musculus","Eif4ebp1","NM_007918.3","NP_031944.3","91.50","90.60"
"EIF4EBP1","1978","3021","R.norvegicus","Eif4ebp1","NM_053857.1","NP_446309.1","93.20","90.90"
"EIF4EBP1","1978","3021","G.gallus","EIF4EBP1","XM_424384.2","XP_424384.1","67.00","67.50"
"EIF4EBP1","1978","3021","D.rerio","zgc:64137","NM_199645.1","NP_955939.1","61.70","62.60"
"ELF1","1997","7303","H.sapiens","ELF1","NM_172373.3","NP_758961.1","0.00","0.00"
"ELF1","1997","7303","P.troglodytes","ELF1","XM_001149288.1","XP_001149288.1","99.80","99.80"
"ELF1","1997","7303","C.lupus","ELF1","XM_534137.2","XP_534137.1","92.60","91.90"
"ELF1","1997","7303","B.taurus","ELF1","NM_001077853.1","NP_001071321.1","87.90","87.60"
"ELF1","1997","7303","M.musculus","Elf1","NM_007920.3","NP_031946.1","89.90","87.70"
"ELF1","1997","7303","R.norvegicus","Elf1","NM_053520.2","NP_445972.2","87.50","86.30"
"ELF1","1997","7303","G.gallus","ELF1","NM_001006269.1","NP_001006269.1","76.70","76.50"
"ELF1","1997","7303","D.rerio","ef1","NM_131159.1","NP_571234.1","59.50","62.50"
"ELF5","2001","7702","H.sapiens","ELF5","NM_198381.1","NP_938195.1","0.00","0.00"
"ELF5","2001","7702","P.troglodytes","ELF5","XM_001141593.1","XP_001141593.1","99.20","99.60"
"ELF5","2001","7702","C.lupus","ELF5","XM_846059.1","XP_851152.1","95.70","91.40"
"ELF5","2001","7702","B.taurus","ELF5","NM_001024569.1","NP_001019740.1","94.90","91.90"
"ELF5","2001","7702","M.musculus","Elf5","NM_010125.2","NP_034255.1","94.90","88.30"
"ELF5","2001","7702","R.norvegicus","Elf5","XM_345409.3","XP_345410.2","94.90","88.90"
"ELF5","2001","7702","G.gallus","ELF5","XM_426416.2","XP_426416.2","78.40","77.60"
"EMILIN1","11117","5117","H.sapiens","EMILIN1","NM_007046.3","NP_008977.1","0.00","0.00"
"EMILIN1","11117","5117","P.troglodytes","EMILIN1","XM_515351.2","XP_515351.2","99.20","99.40"
"EMILIN1","11117","5117","C.lupus","EMILIN1","XM_532903.2","XP_532903.2","92.00","88.90"
"EMILIN1","11117","5117","B.taurus","EMILIN1","XM_594120.4","XP_594120.1","90.40","87.90"
"EMILIN1","11117","5117","M.musculus","Emilin1","NM_133918.2","NP_598679.1","87.00","84.10"
"EMILIN1","11117","5117","R.norvegicus","Emilin1","XM_238447.4","XP_238447.2","87.80","84.50"
"EMILIN1","11117","5117","D.rerio","emilin1a","NM_001030207.1","NP_001025378.1","40.50","51.60"
"EMP2","2013","1089","H.sapiens","EMP2","NM_001424.4","NP_001415.1","0.00","0.00"
"EMP2","2013","1089","P.troglodytes","EMP2","XM_001138855.1","XP_001138855.1","98.80","99.20"
"EMP2","2013","1089","C.lupus","EMP2","XM_547130.2","XP_547130.2","85.00","87.60"
"EMP2","2013","1089","B.taurus","EMP2","NM_001075324.1","NP_001068792.1","81.40","84.00"
"EMP2","2013","1089","M.musculus","Emp2","NM_007929.2","NP_031955.2","77.80","80.20"
"EMP2","2013","1089","R.norvegicus","Emp2","NM_001007721.1","NP_001007722.1","76.60","80.80"
"EMP2","2013","1089","G.gallus","EMP2","XM_414935.2","XP_414935.1","71.10","68.70"
"EMP2","2013","1089","D.rerio","emp2","NM_001004119.1","NP_001004119.1","56.90","62.30"
"ENOSF1","55556","9703","H.sapiens","ENOSF1","NM_017512.4","NP_059982.2","0.00","0.00"
"ENOSF1","55556","9703","P.troglodytes","ENOSF1","XM_001149584.1","XP_001149584.1","99.10","99.20"
"ENOSF1","55556","9703","C.lupus","ENOSF1","XM_843532.1","XP_848625.1","91.20","88.40"
"ENOSF1","55556","9703","B.taurus","ENOSF1","NM_001046550.1","NP_001040015.1","88.70","86.30"
"ENOSF1","55556","9703","D.rerio","zgc:153148","NM_001076742.2","NP_001070210.2","73.00","68.40"
"ENOSF1","55556","9703","A.gambiae","AgaP_AGAP007421","XM_001687879.1","XP_001687931.1","56.60","55.30"
"ENOSF1","55556","9703","M.grisea","GeneID:2679581","XM_363374.2","XP_363374.2","55.00","58.10"
"ENOSF1","55556","9703","N.crassa","NCU07064","XM_955236.2","XP_960329.2","53.00","57.60"
"ENSA","2029","37924","H.sapiens","ENSA","NM_004436.2","NP_004427.1","0.00","0.00"
"ENSA","2029","37924","P.troglodytes","ENSA","XM_001169491.1","XP_001169491.1","100.00","99.70"
"ENSA","2029","37924","C.lupus","ENSA","XM_855901.1","XP_860994.1","100.00","98.10"
"ENSA","2029","37924","B.taurus","ENSA","NM_174050.1","NP_776475.1","99.20","97.00"
"ENSA","2029","37924","M.musculus","Ensa","NM_019561.2","NP_062507.1","98.30","96.10"
"ENSA","2029","37924","R.norvegicus","Ensa","NM_021842.2","NP_068614.1","98.30","95.60"
"ENSA","2029","37924","G.gallus","ENSA","NM_001007965.1","NP_001007966.1","89.70","80.40"
"ENSA","2029","37924","D.rerio","ensab","XM_002664912.1","XP_002664958.1","83.00","73.50"
"EPDR1","54749","9714","H.sapiens","EPDR1","NM_017549.3","NP_060019.1","0.00","0.00"
"EPDR1","54749","9714","C.lupus","EPDR1","XM_846651.1","XP_851744.1","92.50","87.60"
"EPDR1","54749","9714","B.taurus","EPDR1","NM_001102288.1","NP_001095758.1","86.60","87.10"
"EPDR1","54749","9714","M.musculus","Epdr1","NM_134065.3","NP_598826.2","79.80","82.20"
"EPDR1","54749","9714","R.norvegicus","Epdr1","NM_001007625.1","NP_001007626.1","81.80","83.50"
"EPDR1","54749","9714","G.gallus","EPDR1","XM_418830.2","XP_418830.2","71.80","73.70"
"EPDR1","54749","9714","D.rerio","epdr1","NM_001002416.1","NP_001002416.1","61.00","64.00"
"EPHB2","2048","37925","H.sapiens","EPHB2","NM_004442.6","NP_004433.2","0.00","0.00"
"EPHB2","2048","37925","P.troglodytes","EPHB2","XM_513189.2","XP_513189.2","100.00","99.70"
"EPHB2","2048","37925","C.lupus","EPHB2","XM_544506.2","XP_544506.2","99.70","93.50"
"EPHB2","2048","37925","B.taurus","EPHB2","XM_880519.3","XP_885612.3","99.60","92.90"
"EPHB2","2048","37925","M.musculus","Ephb2","NM_010142.2","NP_034272.1","99.50","90.90"
"EPHB2","2048","37925","R.norvegicus","Ephb2","XM_233574.4","XP_233574.4","99.10","91.30"
"EPHB2","2048","37925","G.gallus","EPHB2","NM_206951.1","NP_996834.1","96.00","84.60"
"EPHB2","2048","37925","D.rerio","LOC562176","XM_001919987.2","XP_001920022.2","86.90","77.70"
"EPHB4","2050","20939","H.sapiens","EPHB4","NM_004444.4","NP_004435.3","0.00","0.00"
"EPHB4","2050","20939","P.troglodytes","EPHB4","XM_519269.2","XP_519269.2","99.30","99.30"
"EPHB4","2050","20939","C.lupus","EPHB4","XM_546948.2","XP_546948.2","96.90","89.40"
"EPHB4","2050","20939","B.taurus","EPHB4","XM_869400.3","XP_874493.3","96.00","90.70"
"EPHB4","2050","20939","M.musculus","Ephb4","NM_010144.4","NP_034274.3","92.60","86.40"
"EPHB4","2050","20939","D.rerio","ephb4a","NM_131414.1","NP_571489.1","64.30","64.00"
"EPHB4","2050","20939","D.rerio","ephb4b","NM_131417.1","NP_571492.1","61.50","64.00"
"EPPK1","83481","20006","H.sapiens","EPPK1","NM_031308.1","NP_112598.2","0.00","0.00"
"EPPK1","83481","20006","P.troglodytes","EPPK1","XM_520007.2","XP_520007.2","97.90","98.20"
"EPPK1","83481","20006","C.lupus","EPPK1","XM_532347.2","XP_532347.2","75.50","80.90"
"EPPK1","83481","20006","M.musculus","Eppk1","NM_144848.2","NP_659097.2","75.50","78.00"
"EPPK1","83481","20006","R.norvegicus","Eppk1","XM_001059215.1","XP_001059215.1","70.30","74.20"
"EPPK1","83481","20006","D.rerio","LOC100151336","XM_001922629.2","XP_001922664.2","48.30","52.80"
"EPPK1","83481","20006","D.rerio","LOC100330962","XM_002665539.1","XP_002665585.1","48.80","53.10"
"ErbB2","2064","3273","H.sapiens","ERBB2","NM_004448.2","NP_004439.2","0.00","0.00"
"ErbB2","2064","3273","C.lupus","ERBB2","NM_001003217.1","NP_001003217.1","92.70","90.80"
"ErbB2","2064","3273","M.musculus","Erbb2","NM_001003817.1","NP_001003817.1","87.70","85.60"
"ErbB2","2064","3273","R.norvegicus","Erbb2","NM_017003.2","NP_058699.2","88.10","85.90"
"ErbB2","2064","3273","G.gallus","ERBB2","NM_001044661.1","NP_001038126.1","71.80","73.10"
"ErbB2","2064","3273","D.rerio","erbb2","NM_200119.2","NP_956413.2","59.10","60.70"
"ERO1L","30001","49392","H.sapiens","ERO1L","NM_014584.1","NP_055399.1","0.00","0.00"
"ERO1L","30001","49392","P.troglodytes","ERO1L","XM_509950.2","XP_509950.2","99.60","99.60"
"ERO1L","30001","49392","C.lupus","ERO1L","XM_547813.2","XP_547813.2","96.40","92.90"
"ERO1L","30001","49392","B.taurus","ERO1L","NM_001103348.1","NP_001096818.1","95.30","93.40"
"ERO1L","30001","49392","M.musculus","Ero1l","NM_015774.2","NP_056589.1","92.70","87.10"
"ERO1L","30001","49392","R.norvegicus","Ero1l","NM_138528.1","NP_612537.1","92.00","86.30"
"ERO1L","30001","49392","G.gallus","ERO1L","XM_421473.2","XP_421473.2","81.50","75.40"
"ERO1L","30001","49392","D.rerio","ero1l","NM_200350.1","NP_956644.1","72.40","66.80"
"ERO1L","30001","49392","C.elegans","ero-1","NM_001026533.4","NP_001021704.1","46.20","52.70"
"ERO1L","30001","49392","S.pombe","ero12","NM_001023303.1","NP_588313.1","37.20","47.60"
"ERO1L","30001","49392","S.cerevisiae","ERO1","ERO1_6323505","NP_013576.1","39.40","50.70"
"ERO1L","30001","49392","K.lactis","KLLA0D10241g","XM_453517.1","XP_453517.1","39.60","50.70"
"ERO1L","30001","49392","E.gossypii","AGOS_ADL348W","NM_209100.1","NP_983747.1","37.90","44.50"
"ERO1L","30001","49392","M.grisea","GeneID:2675010","XM_368561.2","XP_368561.2","40.50","44.40"
"ERO1L","30001","49392","N.crassa","NCU02074","XM_959508.1","XP_964601.1","38.60","45.10"
"ERO1L","30001","49392","A.thaliana","AERO2","NM_201908.1","NP_973637.1","41.20","50.80"
"ESM1","11082","5107","H.sapiens","ESM1","NM_007036.4","NP_008967.1","0.00","0.00"
"ESM1","11082","5107","P.troglodytes","ESM1","XM_518187.2","XP_518187.2","100.00","99.80"
"ESM1","11082","5107","C.lupus","ESM1","XM_546319.2","XP_546319.2","85.20","83.70"
"ESM1","11082","5107","B.taurus","ESM1","NM_001098101.1","NP_001091570.1","80.90","84.90"
"ESM1","11082","5107","M.musculus","Esm1","NM_023612.3","NP_076101.1","75.40","81.20"
"ESM1","11082","5107","R.norvegicus","Esm1","NM_022604.2","NP_072126.1","74.90","79.60"
"ESM1","11082","5107","D.rerio","zgc:153027","NM_001076741.1","NP_001070209.1","51.80","55.30"
"ESPN","83715","23164","H.sapiens","ESPN","NM_031475.2","NP_113663.2","0.00","0.00"
"ESPN","83715","23164","P.troglodytes","ESPN","XM_514338.2","XP_514338.2","57.00","66.10"
"ESPN","83715","23164","C.lupus","ESPN","XM_546751.2","XP_546751.2","90.50","89.50"
"ESPN","83715","23164","M.musculus","Espn","NM_207687.2","NP_997570.1","84.40","84.20"
"ESPN","83715","23164","R.norvegicus","Espn","NM_019622.1","NP_062568.1","85.20","84.60"
"ESPN","83715","23164","G.gallus","ESPN","XM_417532.2","XP_417532.2","71.20","72.20"
"ESPN","83715","23164","D.rerio","LOC567061","NM_001123282.1","NP_001116754.1","63.00","63.00"
"ESR1","2099","47906","H.sapiens","ESR1","NM_001122742.1","NP_001116214.1","0.00","0.00"
"ESR1","2099","47906","C.lupus","ESR1","XM_533454.2","XP_533454.2","90.60","89.90"
"ESR1","2099","47906","B.taurus","ESR1","NM_001001443.1","NP_001001443.1","91.90","89.60"
"ESR1","2099","47906","M.musculus","Esr1","NM_007956.3","NP_031982.1","89.60","86.10"
"ESR1","2099","47906","R.norvegicus","Esr1","NM_012689.1","NP_036821.1","88.90","85.30"
"ESR1","2099","47906","G.gallus","ESR1","NM_205183.1","NP_990514.1","79.60","76.00"
"ESR1","2099","47906","D.rerio","esr1","NM_152959.1","NP_694491.1","58.20","60.50"
"ESR2","2100","1100","H.sapiens","ESR2","NM_001437.2","NP_001428.1","0.00","0.00"
"ESR2","2100","1100","P.troglodytes","ESR2","XM_001170268.1","XP_001170268.1","99.20","99.60"
"ESR2","2100","1100","C.lupus","ESR2","XM_861005.1","XP_866098.1","88.10","87.00"
"ESR2","2100","1100","B.taurus","ESR2","NM_174051.2","NP_776476.1","89.20","87.30"
"ESR2","2100","1100","M.musculus","Esr2","NM_207707.1","NP_997590.1","88.70","84.70"
"ESR2","2100","1100","R.norvegicus","Esr2","NM_012754.1","NP_036886.1","88.70","85.40"
"ESR2","2100","1100","G.gallus","ESR2","NM_204794.1","NP_990125.1","80.70","74.80"
"ESR2","2100","1100","D.rerio","esr2a","NM_180966.2","NP_851297.1","58.50","61.90"
"ESR2","2100","1100","D.rerio","esr2b","NM_174862.3","NP_777287.2","61.90","61.10"
"ETS1","2113","3837","H.sapiens","ETS1","NM_005238.3","NP_005229.1","0.00","0.00"
"ETS1","2113","3837","C.lupus","ETS1","XM_546405.2","XP_546405.2","99.10","95.10"
"ETS1","2113","3837","B.taurus","ETS1","NM_001099106.1","NP_001092576.1","98.40","92.00"
"ETS1","2113","3837","M.musculus","Ets1","NM_011808.2","NP_035938.2","97.30","92.30"
"ETS1","2113","3837","R.norvegicus","Ets1","NM_012555.1","NP_036687.1","98.90","92.60"
"ETS1","2113","3837","G.gallus","ETS1","XM_001231220.1","XP_001231221.1","96.10","84.70"
"ETV5","2119","3276","H.sapiens","ETV5","NM_004454.2","NP_004445.1","0.00","0.00"
"ETV5","2119","3276","P.troglodytes","ETV5","XM_001152492.1","XP_001152492.1","99.40","99.40"
"ETV5","2119","3276","C.lupus","ETV5","XM_844784.1","XP_849877.1","96.70","93.30"
"ETV5","2119","3276","B.taurus","ETV5","XM_614853.4","XP_614853.2","97.60","93.70"
"ETV5","2119","3276","M.musculus","Etv5","NM_023794.2","NP_076283.2","95.50","90.10"
"ETV5","2119","3276","R.norvegicus","Etv5","XM_221387.4","XP_221387.4","94.70","89.70"
"ETV5","2119","3276","G.gallus","ETV5","XM_422651.2","XP_422651.2","84.20","78.70"
"ETV5","2119","3276","D.rerio","etv5a","NM_001126461.1","NP_001119933.1","64.50","63.20"
"ETV5","2119","3276","D.rerio","LOC100332865","XM_002662313.1","XP_002662359.1","68.40","67.40"
"ETV5","2119","3276","D.rerio","etv5b","NM_131205.1","NP_571280.1","79.50","73.40"
"F10","2159","30976","H.sapiens","F10","NM_000504.3","NP_000495.1","0.00","0.00"
"F10","2159","30976","P.troglodytes","F10","XM_509746.2","XP_509746.2","100.00","99.50"
"F10","2159","30976","C.lupus","F10","XM_850853.1","XP_855946.1","74.60","77.20"
"F10","2159","30976","B.taurus","F10","XM_613822.4","XP_613822.3","71.20","77.00"
"F10","2159","30976","B.taurus","F10","XM_001256721.1","XP_001256722.1","72.30","77.20"
"F10","2159","30976","M.musculus","F10","NM_007972.3","NP_031998.3","77.50","78.00"
"F10","2159","30976","R.norvegicus","F10","NM_017143.2","NP_058839.1","75.70","77.30"
"F10","2159","30976","G.gallus","F10","NM_205022.1","NP_990353.1","57.30","59.80"
"F10","2159","30976","D.rerio","f10","NM_201462.2","NP_958870.2","50.60","58.00"
"F10","2159","30976","D.melanogaster","CG11836","NM_001170247.1","NP_001163718.1","39.80","48.90"
"F10","2159","30976","A.gambiae","AgaP_AGAP004570","XM_313874.4","XP_313874.4","39.40","46.80"
"F13A1","2162","20077","H.sapiens","F13A1","NM_000129.3","NP_000120.2","0.00","0.00"
"F13A1","2162","20077","P.troglodytes","F13A1","XM_518220.2","XP_518220.2","99.50","99.50"
"F13A1","2162","20077","C.lupus","F13A1","XM_535876.2","XP_535876.2","88.10","87.70"
"F13A1","2162","20077","B.taurus","F13A1","XM_588122.4","XP_588122.3","86.70","84.70"
"F13A1","2162","20077","M.musculus","F13a1","NM_028784.2","NP_083060.2","86.90","84.70"
"F13A1","2162","20077","R.norvegicus","F13a1","NM_021698.1","NP_067730.1","84.30","84.20"
"F13A1","2162","20077","G.gallus","F13A1","NM_204685.1","NP_990016.1","65.80","67.80"
"F13A1","2162","20077","D.rerio","f13a1","NM_001077154.1","NP_001070622.1","48.80","55.60"
"FAM20A","54757","9719","H.sapiens","FAM20A","NM_017565.3","NP_060035.2","0.00","0.00"
"FAM20A","54757","9719","P.troglodytes","LOC454846","XM_511648.2","XP_511648.2","99.50","99.10"
"FAM20A","54757","9719","C.lupus","LOC480458","XM_537576.2","XP_537576.2","92.00","88.90"
"FAM20A","54757","9719","B.taurus","LOC521099","XM_599356.4","XP_599356.4","88.90","85.30"
"FAM20A","54757","9719","M.musculus","Fam20a","NM_153782.1","NP_722477.1","85.80","85.50"
"FAM20A","54757","9719","R.norvegicus","Fam20a","XM_573215.2","XP_573215.2","85.40","86.10"
"FAM20A","54757","9719","G.gallus","FAM20A","XM_415690.2","XP_415690.2","76.20","75.20"
"FAM20A","54757","9719","D.rerio","fam20a","NM_001130780.1","NP_001124252.1","63.10","63.90"
"FAM46C","54855","56783","H.sapiens","FAM46C","NM_017709.3","NP_060179.2","0.00","0.00"
"FAM46C","54855","56783","P.troglodytes","LOC469434","XM_524818.2","XP_524818.2","99.50","99.00"
"FAM46C","54855","56783","C.lupus","LOC483142","XM_540260.2","XP_540260.2","96.70","88.80"
"FAM46C","54855","56783","R.norvegicus","LOC310721","NM_001014041.1","NP_001014063.1","96.20","90.30"
"FAM46C","54855","56783","G.gallus","FAM46C","NM_001007972.1","NP_001007973.1","89.50","78.80"
"FAM46C","54855","56783","D.rerio","fam46c","NM_200507.2","NP_956801.2","76.50","72.10"
"FAM46C","54855","56783","D.melanogaster","CG30497","NM_136477.3","NP_610321.2","63.50","62.90"
"FAM46C","54855","56783","A.gambiae","AgaP_AGAP005088","XM_001230961.2","XP_001230962.2","64.00","64.30"
"FAM46C","54855","56783","C.elegans","pqn-44","NM_059179.1","NP_491580.1","48.30","52.30"
"FAM65C","140876","15438","H.sapiens","FAM65C","NM_080829.2","NP_543019.2","0.00","0.00"
"FAM65C","140876","15438","P.troglodytes","LOC458333","XM_001167914.1","XP_001167914.1","0.00","0.00"
"FAM65C","140876","15438","B.taurus","LOC516658","XM_594815.3","XP_594815.3","83.80","84.80"
"FAM65C","140876","15438","M.musculus","Fam65c","NM_001080708.1","NP_001074177.1","76.70","79.10"
"FAM65C","140876","15438","R.norvegicus","Fam65c","XM_001067223.1","XP_001067223.1","76.90","80.20"
"FAM65C","140876","15438","G.gallus","C20orf175","XM_425727.2","XP_425727.2","56.60","59.80"
"FAM65C","140876","15438","D.rerio","zgc:113070","NM_001012499.1","NP_001012517.1","41.90","51.60"
